LNR,RESPONSE
82788,0.0006671232838042192
82793,0.0009352431394666113
83111,0.0009339504483497548
83113,0.0007600339389079642
83420,0.0025563150083131913
83425,0.000603127456518025
83428,0.0009352431394666113
83433,0.0006529638049202883
83759,0.0019195168227684612
84381,0.0019004214330711042
84709,0.0027426733408022984
85024,0.0022220145348833243
85026,0.0005820873490214491
85671,0.0015274648772075352
35158,0.0009672460510681204
34851,0.000823414476601356
34853,0.001540984354210646
34859,0.0008089839720391401
35162,0.001996114550397711
35165,0.0009352431394666113
34865,0.0004515067612118389
34877,0.0010044118222914818
34898,0.0006219961692582302
35203,0.0020681312196470063
34902,0.0017372439756816445
34907,0.0006991427975960146
34930,0.0025630678221288446
34939,0.000783490439011266
35249,0.0014615626780088537
35561,0.0012035568679622005
35568,0.0009352431394666113
35572,0.0011855068411789347
35574,0.0009326595423198703
35575,0.0012400778669811637
35889,0.0009352431394666113
35583,0.0004528639686012314
35587,0.001418101844888635
35597,0.0014547383772498914
35900,0.0006240385910999361
35602,0.0009355534072020266
35606,0.001233844180712155
35922,0.0006414528210218619
35936,0.0006587940537304028
41020,0.0017981718630162898
41028,0.0021095487765535317
41344,0.0006918332578052645
41666,0.0009326595423198703
42319,0.002259006385857571
42634,0.0009326595423198703
42944,0.0014830755360108665
42952,0.0008904881960425385
42954,0.00020838505668693412
43274,0.0007935228948992778
43582,0.0009352431394666113
43590,0.00112285430892446
43594,0.0019169373257327913
43909,0.0009823622325507513
43917,0.001377142020098301
44561,0.0020755387674059583
45202,0.0015424325142945842
45210,0.0001518473673365355
41684,0.002771353462162399
41691,0.0006255181457961084
42333,0.0024477168874652926
42660,0.0006785633301078944
42963,0.001184053282947051
42979,0.000561386517032094
43287,0.00028928969102835186
44582,0.0009352431394666113
45233,0.0011874303508422085
45544,0.0025455263794442176
45550,0.0008152068023039795
40729,0.00029270844035938907
41379,0.0009430369112052243
41395,0.0010066883508127464
4332,0.0006056728025906994
4346,0.001157301078772783
4044,0.001857502967164563
5031,0.0012791913881827336
5033,0.00027116963647217296
5057,0.0017546042417801216
4737,0.001539978600796524
5067,0.0016968072442786475
4757,0.0003537706988712336
4758,0.0009352431394666113
4762,0.0016577789458414771
4780,0.0009352431394666113
5183,0.0005952524480808828
5191,0.0010674427974131859
5198,0.0009352431394666113
4802,0.0014783413776183402
5126,0.0009352431394666113
5132,0.001451774365506429
4830,0.0023816505730848746
5154,0.0016112883128303545
4854,0.0009352431394666113
4861,0.0009405095483459879
5180,0.0007386362740764419
4574,0.0010655507394018604
4896,0.0007303336397106134
4592,0.0016777933372136764
4599,0.0008205635455022831
4914,0.0015139637106174988
4604,0.000920116919945721
4932,0.0009631405644615439
4623,0.0009539629325294714
4633,0.0009190940700539065
4636,0.0008677715355074455
4944,0.0006310956626846303
4949,0.0009417334577076796
4644,0.0009352431394666113
4977,0.0019311719533451764
4674,0.0009352431394666113
4986,0.001463914084494924
4683,0.0011148193323794605
4686,0.0006596673044002798
4691,0.0015392105834300816
4700,0.0011729876246725725
5018,0.00034133641676533294
5341,0.0010569314974303312
5646,0.0019077615002231145
5647,0.0009352431394666113
5649,0.0008125994195010361
5661,0.0012601099392567914
5671,0.0017722659027262985
5677,0.0015805416481384194
5375,0.002232377505146496
5396,0.0009300830756826659
5410,0.0006684860838306906
5411,0.0009380196091307959
5714,0.001144410733108281
5427,0.0008944272276933638
5436,0.0007879770838293951
5725,0.0020420774397697833
5733,0.0013837940963040013
5454,0.0008162276743546938
10241,0.0002384981816866953
10566,0.0010248901231332272
10579,0.001588311915174965
929,0.0020134509746964316
935,0.0021443418002572573
1261,0.0007387780690164408
951,0.0011659538446650783
952,0.0009352431394666113
955,0.0011702730617845834
1295,0.0036102313657249054
966,0.0006813946117903727
974,0.0008410853177432239
1305,0.0008499315287756595
995,0.0014979986764032582
998,0.0006006795385336091
1403,0.0018910322022164406
1001,0.002931022137211142
1009,0.001199879609273068
1338,0.00215132812327987
1029,0.0009352431394666113
1053,0.00039376304238463887
1062,0.0005387097324237982
1067,0.001509106605705013
1071,0.0009973462216670643
9957,0.00331319708829193
9960,0.0021101236595836006
9671,0.0009352431394666113
9680,0.0016014901649341075
9982,0.0019391743493885555
9700,0.0012067513480101626
9712,0.0009430369112052243
10023,0.0014417736454319964
10042,0.001002755876635093
10043,0.002616469367102811
10048,0.0019024529945785103
10049,0.000636624650333095
10054,0.0004675847682069804
10057,0.0009124575083503385
10388,0.0005290720987792832
10396,0.0003615867268940473
10700,0.0008946747265081223
10716,0.0009352431394666113
10418,0.001300512323137565
10730,0.002116103148717951
10733,0.0011513067034756214
10429,0.001796571182807123
10844,0.0007945214328752135
10856,0.0008875408808837021
10448,0.0008178428868228746
10451,0.0006982325986705927
10458,0.0004048192338658564
10743,0.00026759786802453946
10753,0.000676701836051879
10756,0.000785828418917518
10465,0.0018869464669957032
10488,0.0023764178480977258
10490,0.0016505152072055671
10495,0.0009352431394666113
10510,0.0008370892760131256
10818,0.002126021007964012
10531,0.0009480388932110014
10823,0.0005572776822258794
10544,0.0020146163315416746
10553,0.0007114245337288714
31437,0.0008302451978291715
31442,0.001160036123408965
31451,0.0008380966115859005
31453,0.0014410562783726908
31143,0.0007562661010123609
31146,0.0007355413093758685
31149,0.0009352431394666113
31460,0.0006424678620516112
31466,0.0016524422459295216
31472,0.0009352431394666113
31788,0.0007784884420904805
32113,0.0009352431394666113
31807,0.0006286612784709006
32122,0.0009272275690585072
32127,0.0007939514190517322
31820,0.000940314074635917
31832,0.0009352431394666113
32267,0.001268780425904278
31860,0.0014358261817595886
31873,0.001004559640754227
32168,0.0015643283458690188
32177,0.0009352431394666113
31882,0.0009430369112052243
31896,0.00196894126095492
31910,0.0011937894355894773
32211,0.0017881347558907827
32232,0.002365421590136604
31943,0.0009352431394666113
31950,0.0010630957930773891
32243,0.0017814383018839018
31966,0.001582922382275251
31976,0.0019206847263276631
31666,0.0006413033420021943
31674,0.0010248230679118816
31989,0.0010804443563017358
31990,0.001431080995954632
31991,0.0005728991889071236
31997,0.0010240731369437635
31692,0.0009352431394666113
31719,0.0004064000963668537
31723,0.001960375883382955
32039,0.0007430235511517378
32042,0.0015728427255161349
31739,0.0009352431394666113
32061,0.0009261472059988535
32062,0.0008810931684837765
44333,0.0021968980259436583
44656,0.001903020537340662
44658,0.0009326595423198703
44976,0.0009890893407295792
44990,0.0009352431394666113
45312,0.0015882013804346326
45644,0.0008271327506779093
41146,0.0009352431394666113
41459,0.0017357615185692884
41462,0.0009865617699518678
41787,0.000746728566620015
42422,0.0023636158439822954
42743,0.0007537783720769544
43076,0.000864674857395936
44350,0.0007366991313786904
44353,0.0003695724186790469
44356,0.0013494200459207566
25163,0.0009352431394666113
25490,0.0012915530963298935
25811,0.0009352431394666113
25501,0.0009339504483497548
25502,0.0009531455164232698
25505,0.0011317427241805335
25835,0.0013918346587189232
25966,0.0005270968389027766
25973,0.0014109832928180836
25570,0.0006144017856887185
25862,0.000987714687498339
25871,0.0005676881541288347
25877,0.0007817643128901343
34738,0.0005703063315746393
34445,0.0018917331939879156
34447,0.0007809870450651918
34754,0.0009300830756826659
34764,0.0022913621416214254
34772,0.0010559422129006511
34775,0.0006946208493095105
34484,0.0010678613116701832
34180,0.001673414249739714
34199,0.0009352431394666113
34527,0.0009352431394666113
34226,0.0011052088978322622
34555,0.0006684016546735811
34243,0.0011303443243804345
34252,0.0017029451904512984
34267,0.0007746731953461866
34276,0.0009522571732748093
34584,0.0013252750099849492
34283,0.0009352431394666113
34290,0.0012769161981637548
34291,0.0008296873034284992
34295,0.001354228435749177
34599,0.002002258448196225
34603,0.0019157446618844368
35267,0.0009365376181342549
35270,0.0017369699040526052
35279,0.0007782426739960755
35300,0.0018667804691467108
34981,0.0009939864884878121
35338,0.0014398964360891765
35425,0.0009134943833043878
35426,0.0009313704189165248
35432,0.001975759806006284
35022,0.0018175689988001377
35347,0.0019446051955263736
35062,0.002060116173701862
35072,0.0007985049795750097
35104,0.0019408878246543603
35106,0.0009378338868198889
35114,0.0008960364611122436
35131,0.001534933141756096
21744,0.0008349541474943523
21754,0.0007318994718908373
21784,0.001598838487949319
22088,0.0006586921716334683
22095,0.0009893645197489463
21806,0.0012828715250148197
21811,0.0007536323810505592
22099,0.0012062531401980452
22104,0.0024228212615294417
21819,0.0009352431394666113
21822,0.00030764188739686816
21834,0.0006154331641011694
21858,0.0022536016781589427
21862,0.0023968224437918707
21875,0.0007012034330906982
22163,0.0006402335799852769
21909,0.00032813214254834766
21910,0.00184866408495438
21913,0.0015324293056998622
21650,0.0007342023061342492
21966,0.0006022689914071334
21977,0.0009352431394666113
21662,0.0008357984864665753
21665,0.0006487601631825067
21668,0.0003487421314816186
21683,0.0006324312360882501
21697,0.0011440626235040832
22665,0.0017725765335957705
31548,0.0008189932228447752
31553,0.0006701390455182641
31555,0.0007802389549103465
31232,0.00061194678300695
31647,0.0006997628949714812
31243,0.001739359838483556
31266,0.0011759360974640909
31274,0.0013252730967967061
31590,0.0008088753023770783
31294,0.0008743080228957408
31296,0.00230055608480228
31600,0.0012761999769650865
31314,0.0005492293394672244
31358,0.0009923861673276574
31369,0.0007459535856629845
31376,0.0008635453425946389
31070,0.000557535730640673
31382,0.0007570789652244541
31385,0.000342913118449617
31393,0.0011632635640958732
31086,0.0007872435431745052
31114,0.0014472964124287878
12861,0.000949873605850381
13182,0.0009352431394666113
13185,0.000252532266309847
13190,0.0007862706871508002
13194,0.0019206456709809036
13536,0.0009352431394666113
13542,0.0009819563070387707
13559,0.0006196313899293775
13600,0.0013420424584173736
13608,0.0017162966749935057
13922,0.0005485662735775272
13934,0.0009378338868198889
13634,0.000821905455570611
13948,0.0016670629718997995
13961,0.0017152347253741906
13973,0.0013922633602859817
13976,0.0010924721037916167
13987,0.0004940328947215043
13989,0.0009675736727996935
13993,0.0004919583730177341
13685,0.0008531691324765291
13397,0.0013655554670553506
13714,0.000774016479520817
13408,0.0014972239514971354
13416,0.0013742221980402852
13734,0.0009417334577076796
13429,0.0009352431394666113
13743,0.0019272884287968323
13745,0.00042923919694459614
13440,0.002121841883167494
13455,0.0006737293052847228
13461,0.0009352431394666113
13469,0.0022761598983430348
13780,0.001251942327266298
13483,0.00021011678494960842
13486,0.0008842235317604255
13805,0.002664603145717397
13503,0.0021780084707732775
13821,0.0006768489777215292
14154,0.0009191185222702418
14463,0.001239722174820718
14464,0.0013394164271127238
14467,0.0008337085552371235
14484,0.00147812815008906
14494,0.0009378338868198889
14182,0.0021154007669136024
14513,0.0008569723776917377
14517,0.0009352431394666113
14200,0.0014686494891860697
14230,0.0009352431394666113
14533,0.0009297854117446931
14536,0.0010172550762404206
14245,0.001963493277089374
14246,0.0023170347418886433
14260,0.0008791204402036766
14263,0.0017182094834415195
14571,0.0009352431394666113
14574,0.0002169288270945096
14278,0.0008882173868654893
14279,0.002257010682222152
14585,0.00102019294804683
14589,0.0016732794904898934
14590,0.0008219958034247191
3494,0.0009339504483497548
3497,0.0010961078048378628
3824,0.0005163493381544483
3839,0.0009352431394666113
3513,0.002419575206701999
3937,0.0010953637155262225
3532,0.001009430608392331
3533,0.0009381765427179127
3537,0.0023782034024719
3848,0.0009352431394666113
3543,0.0013001615246584445
3549,0.0013606176052997757
3553,0.000840291802891811
3871,0.0004554626906109439
3880,0.00044668608622552223
3568,0.002214060955278889
3573,0.002760877985866193
3898,0.0017413127671745765
3585,0.0009723863650071211
3591,0.0009352431394666113
3313,0.0013651367513401885
3628,0.0009300830756826659
3356,0.0014290680179304895
3666,0.0002929256571820494
3390,0.0009410926328967547
3704,0.0006550874839982078
3719,0.00025380399897155065
3406,0.0009352431394666113
3722,0.0013590099537566071
3438,0.0019020071056809237
3743,0.0010222698179173516
3751,0.0003748659758682349
4386,0.0018501519069331028
4081,0.0012877507466439028
4084,0.0008749663896703292
4086,0.0011274188062419944
4407,0.0009352431394666113
4420,0.0009352431394666113
4106,0.0021894843116249236
4108,0.0011942017728489892
4113,0.0014626505596893784
4114,0.0009455048577066918
4429,0.001285507301452989
4433,0.0015879884729350978
4124,0.0011261564030059143
4145,0.001870262479430523
4465,0.0009352431394666113
4218,0.0001929891902814347
4504,0.0009179743870638252
4520,0.0009352431394666113
4523,0.0008243106194282346
4249,0.000828335632210412
3946,0.0005872120029884454
3950,0.002148562659628023
4293,0.0009492824509204118
5752,0.0009352431394666113
5470,0.001563686208396242
5775,0.0011242340967997295
5777,0.0007821929212451643
5492,0.0010065534448817873
5494,0.0017784292689389397
5495,0.001016938188491872
5788,0.0009555872512898131
5793,0.0009352431394666113
14054,0.0021940122659989546
14057,0.0009430369112052243
14398,0.0006605003786453946
14416,0.0011775812858913692
14098,0.0009870226701717783
14100,0.0009352431394666113
14103,0.0010156497859519172
14106,0.0007023018059097882
14421,0.0009352431394666113
14426,0.0017416346948329231
14430,0.0009339504483497548
14128,0.0006021245569788481
14130,0.0008905637265905039
15110,0.0007075332385640784
14789,0.0009391319479941088
14793,0.0008792548308314587
15120,0.00022436543164978566
15128,0.0006506654783896108
15138,0.0008382011164275605
14849,0.00027641493207100556
14853,0.0006322182402815229
14859,0.0008236971797466974
15199,0.002026881445333524
14903,0.0006954041832797986
14929,0.0008131494322632688
14935,0.0019300592203477917
15253,0.0003928576607151753
14937,0.000719180160687188
14949,0.0014874114314664094
14951,0.0019915753747926247
14676,0.0009352431394666113
15000,0.0025296140920162283
15014,0.0003688262056346936
14712,0.0021870346273458316
15022,0.0005817911074301773
15037,0.0009378338868198889
15041,0.0007281263552964292
14753,0.0002260760331228597
15062,0.0006719410616939636
15072,0.0008375797571596587
14772,0.0019296441825199149
14775,0.0006801810116679245
15736,0.0007086068770305548
15421,0.0005058913106311259
15424,0.0016388335174808814
15437,0.0009378338868198889
15752,0.0012091120314741254
15755,0.0009352431394666113
2158,0.0008727164596048103
2160,0.0019727102370459704
2161,0.0003140149331299063
2490,0.0009352431394666113
2493,0.001016537098132004
2497,0.0016115273300261496
3120,0.0003223092297086483
3123,0.0019538411913181866
2830,0.0009352431394666113
3145,0.0011271969941487594
2871,0.0016643090531091769
3282,0.0008764667171803301
3288,0.00047587386157592126
2883,0.0008323486239135336
3187,0.0009417334577076796
2904,0.001995186156026756
2909,0.00032785777340350875
3205,0.0009352431394666113
3234,0.0009233728790812739
3244,0.00025178948807133794
3245,0.0007070102613315676
3248,0.002637621966006078
2960,0.0009352431394666113
2964,0.0013927126754113208
3260,0.0015200104292642806
3275,0.0007379387083548538
3279,0.001660722271305255
2984,0.0010965128385301243
2987,0.001055784378467335
2992,0.0009978413568362912
2708,0.0007639517753807937
2718,0.0008998055710650345
3022,0.001203828057114335
3036,0.00043864205500109124
2720,0.0013121430204173787
2735,0.0008069870231349484
3053,0.00048125996397205213
3060,0.0009352431394666113
3071,0.0027885081131194867
3760,0.0006823634978500708
12309,0.0005882993418745647
12322,0.002040771785246994
12352,0.0008998630443588927
12692,0.0008288420502033433
12382,0.0009352431394666113
12703,0.0006940226679835527
12710,0.00033393477210013007
12727,0.0006792774313290964
12428,0.0019377844258606563
12444,0.0007178381114149246
12447,0.001050943067559603
12451,0.001361276031249274
77557,0.0007812183919643025
78505,0.0009352431394666113
78821,0.0007023262596696375
79784,0.0006741260999120422
80100,0.0007755494425811453
80423,0.0008486266910807976
80437,0.0025362693474555533
80750,0.002333239978735018
81060,0.0017322382292296198
81068,0.0010371039124256682
81075,0.0006261586735478695
81381,0.0009352431394666113
76604,0.0013948655158186273
77252,0.0008050380637460157
77562,0.0005079358765339365
78212,0.000821268607919808
78214,0.004413946762331207
78518,0.0006318726312015847
78520,0.0016062934414838627
78521,0.0012039382909048253
78857,0.0009374525803960786
79163,0.0013101931243744561
79803,0.0002838371227254157
80123,0.0008950214717190334
80136,0.002141608032848277
80138,0.00067732879639231
80450,0.0006469023968104518
80454,0.00028563311520966286
80455,0.0019145794699637474
80457,0.0018714119557042901
81401,0.0012232766846187904
2266,0.0009446944766407917
2595,0.0009430369112052243
2289,0.0015864306508522948
2609,0.0008414618321757043
2611,0.0009352431394666113
2613,0.0010229315260473488
2616,0.0007995578926550187
2628,0.0012090875427456906
2654,0.0008769677304649335
2346,0.0014443864932519054
2356,0.000964165956316917
2057,0.0009352431394666113
2364,0.0018485412815134343
2372,0.0026235584402303615
2083,0.0009352431394666113
2115,0.0006989659921446803
2116,0.000909313886355548
2117,0.0011269613196069738
2442,0.0016049634593852092
2454,0.0009063791251575329
2147,0.000657097632310383
71153,0.0025636748192924036
66365,0.0023490643770472525
66998,0.001054515715351638
67003,0.0008404007469021996
67007,0.002441826579992635
67012,0.0010042274906499732
67317,0.001459660994278375
57463,0.0011639576685119946
58098,0.0006184490133090104
58105,0.0007139011387754134
58414,0.0006156518396813801
58420,0.0018051263278483257
58746,0.0009352431394666113
59061,0.0009352431394666113
