LNR,RESPONSE
52689,0.0006819075374973844
53331,0.0010803477179062856
53341,0.00027521731138612654
63455,0.0015933037726071357
63780,0.0003612019763524707
63783,0.0009583130795534704
64096,0.0003846757825226853
64104,0.0009121524051868368
64109,0.002187933403889821
64422,0.0007487956510710504
65391,0.0010991030450372414
65705,0.0004921619324415322
65709,0.00099772216278707
61568,0.0011983021526100082
62203,0.0009186894737080965
62850,0.0009551760749991023
62851,0.0021358037059875023
63164,0.00045459626948107866
63491,0.0008794563674246592
63796,0.0008582721907340063
63799,0.0008718129178239526
63802,0.001518048803280865
63812,0.0013891616648241602
64127,0.0027631750240313772
64449,0.0003454251078324403
64771,0.0013541894968060943
65082,0.0010137781978920872
65399,0.0008596148313846484
66039,0.0010137781978920872
66048,0.00042037654690488886
71758,0.0016145585382523707
72077,0.0009583130795534704
72087,0.0010137781978920872
72405,0.0008172943850866015
72723,0.0007626271531911477
72735,0.0010125066793571559
73046,0.0002665267455255365
73682,0.0005040737480931988
73694,0.0005766838110821806
73696,0.0013625170165976984
74317,0.0008067588939408135
74974,0.00033674101033456534
75286,0.0022815785720251168
75605,0.000545904856559025
75612,0.0009058797779384404
75929,0.0010960159431765704
76239,0.0021918939322704313
71471,0.0007875086269848484
71776,0.00016411108667709046
71779,0.0011627073029233993
72112,0.001443448820342736
72417,0.0011727371128460796
72420,0.00041686794331853507
72425,0.0013822959906116075
73073,0.00029536646911515024
73393,0.0012859885140811239
73714,0.00024376250929424853
74337,0.0018035532767157227
74347,0.0003257665628438252
74354,0.0014505283331434711
74666,0.0016920456019499028
74667,0.0009583130795534704
74990,0.0009871605947467095
75949,0.0009536427303196731
75952,0.0010478569287991923
71486,0.0028657163468946813
71805,0.0016534357254423225
71813,0.0029451475335845506
72130,0.0006617326590693353
72437,0.0002845569942342013
82469,0.0010991030450372414
82788,0.0007196295506990411
82793,0.0009058797779384404
83111,0.0010749569194982446
83113,0.0005370033694516923
83420,0.0030004718545459984
83425,0.0012887822008407525
83428,0.0010991030450372414
83433,0.000658751973023509
83759,0.0030859823661091115
84381,0.0013411183302941391
84709,0.0020088109906988617
85024,0.002332627927435706
85026,0.0005030074042544127
85671,0.0008935363319970983
35158,0.0009275522430711784
34851,0.0002775253283049969
34853,0.0005350222451371097
34859,0.0007498999695275697
35162,0.0023369871543203473
35165,0.0009058797779384404
34865,0.0004272290417437454
34877,0.0003523378050995883
34898,0.0009730096271848116
35203,0.0013660418103762571
34902,0.0022345193376575477
34907,0.0017382549911798043
34930,0.002919302131026999
34939,0.0008165145950042233
35249,0.0008681229711128358
35561,0.0016203544837901224
35568,0.0009058797779384404
35572,0.0011055257931284691
35574,0.0007947522928161876
35575,0.0021857697985081673
35889,0.0010389745488884694
35583,0.0007866566540986919
35587,0.000512685087863081
35597,0.0008236221193844516
35900,0.00038462405001084634
35602,0.0014335842797693625
35606,0.0008941670557003511
35922,0.000647570129059192
35936,0.0006084516827326139
41020,0.00132524260064765
41028,0.0009395665810292025
41344,0.0001975449134282409
41666,0.000959540858320258
42319,0.002518311327206348
42634,0.0010727755798753853
42944,0.0008145235902208439
42952,0.0018811959497384264
42954,0.00023081239603704907
43274,0.0004324991828431333
43582,0.0010389745488884694
43590,0.0010407817376388464
43594,0.002295272010434704
43909,0.0005460753742771126
43917,0.0011902821457747095
44561,0.002159037575427635
45202,0.0012092463071396195
45210,0.00022761308389259707
41684,0.001299371113255636
41691,0.00014582613273762736
42333,0.0026049875113264465
42660,0.0008394509694881522
42963,0.0012367156711186032
42979,9.794933154209683e-05
43287,0.0005451694728063912
44582,0.0010991030450372414
45233,0.000853417779026083
45544,0.0022342274554975855
45550,0.00157427758486231
40729,0.000527496419195638
41379,0.0012415573876818043
41395,0.0007514918227321291
4332,0.0012120252160871575
4346,0.0005484826672347684
4044,0.0013364692822853336
5031,0.0011958142465859512
5033,0.0003045122069480614
5057,0.0012107132082317142
4737,0.0027106917807771754
5067,0.0010945082261165048
4757,0.00047569518589736347
4758,0.0010137781978920872
4762,0.0014591129999061141
4780,0.0010137781978920872
5183,0.000928103525578422
5191,0.001735719157581416
5198,0.0010137781978920872
4802,0.0014323309985508688
5126,0.0011627073029233993
5132,0.0007804223145737825
4830,0.0015061258078458008
5154,0.001684210370484136
4854,0.0010137781978920872
4861,0.0008123572258255197
5180,0.0005755744458745464
4574,0.001040618161407173
4896,0.0003081397257803256
4592,0.0017479529939888226
4599,0.0004055558048581271
4914,0.001048608860627997
4604,0.003148722112794057
4932,0.0020037149018611693
4623,0.0006340371242651661
4633,0.00037386294437395917
4636,0.0003019887698088187
4944,0.0004350617753883412
4949,0.0016621834080685549
4644,0.0010137781978920872
4977,0.001949728726103732
4674,0.0009583130795534704
4986,0.0009564024645667948
4683,0.0007166435027196714
4686,0.00027285589028899234
4691,0.000737284107206894
4700,0.0008147839302104557
5018,0.0003517558268678642
5341,0.0008497661788136947
5646,0.001110724396203419
5647,0.0010991030450372414
5649,0.00036142687317316195
5661,0.00155640766434812
5671,0.0017490473050998036
5677,0.0011671087527793866
5375,0.00255110539411192
5396,0.0010190606224382728
5410,0.00048911675467777
5411,0.0011301907639620018
5714,0.0008722024723662461
5427,0.0017824037808464588
5436,0.00034945056274141224
5725,0.0009160990391206725
5733,0.0014626316997653867
5454,0.00046908676637109496
10241,0.00028019747521605264
10566,0.0007476107499769875
10579,0.0006934679521110282
929,0.0010302785679181519
935,0.0017909543930618122
1261,0.002553682074079705
951,0.0009765607550872253
952,0.0009058797779384404
955,0.0004032946879457961
1295,0.0015101032342611435
966,0.0009134950895386839
974,0.0008843447382976476
1305,0.000290116293278556
995,0.0010238728077852288
998,0.0005333765171953205
1403,0.0016676373968421687
1001,0.00299693930121444
1009,0.0005289796930711578
1338,0.002238961932531298
1029,0.0010137781978920872
1053,0.0009995449300583229
1062,0.00030092626569136976
1067,0.001190687194161476
1071,0.0023147162629309796
9957,0.0012089547465974073
9960,0.0024876352182879894
9671,0.0009058797779384404
9680,0.001268678526844852
9982,0.0013330479818794412
9700,0.0007663684371801995
9712,0.0010440000308213875
10023,0.0008150824767821377
10042,0.000297529632888872
10043,0.0020671914629497505
10048,0.002668312480461807
10049,0.0012988786828130067
10054,0.000848771083990005
10057,0.000585174817603087
10388,0.0005764028733547688
10396,0.000588994484968166
10700,0.0011646884223881345
10716,0.0009583130795534704
10418,0.0019343420135592608
10730,0.0011498074382270726
10733,0.0012829641285328336
10429,0.0021718576016490545
10844,0.002373781846591544
10856,0.0002648757510418202
10448,0.0013549989453900057
10451,0.00021968787610552766
10458,0.0003118823574826707
10743,0.0006512046037473923
10753,0.0005663359294579522
10756,0.0006860273811429728
10465,0.0026479010214084425
10488,0.002187456233256911
10490,0.0007655840360803727
10495,0.0011627073029233993
10510,0.0018129253424252064
10818,0.0030255311562090736
10531,0.0004611474098088672
10823,0.0008821669452520762
10544,0.003073620303481706
10553,0.0007209596001174725
31437,0.0021499676003800742
31442,0.0018541438275778844
31451,0.0004862576014951661
31453,0.0013331405867093573
31143,0.0006702839228468028
31146,0.00048096371142553854
31149,0.0009058797779384404
31460,0.000516587248286957
31466,0.0006902064306472029
31472,0.0010991030450372414
31788,0.00033656173289012986
32113,0.0010137781978920872
31807,0.0007507273342276906
32122,0.0008821055927231816
32127,0.0016336965524576031
31820,0.0005188220536441881
31832,0.0010137781978920872
32267,0.0016909300919090492
31860,0.0014957198162102658
31873,0.0006992162920344697
32168,0.0010042727435208138
32177,0.0009058797779384404
31882,0.0010266783789085283
31896,0.0014712964392780714
31910,0.0010768454623277738
32211,0.0009930569616316805
32232,0.0016805998887908324
31943,0.0009583130795534704
31950,0.0007699312488170934
32243,0.0012231591242072822
31966,0.0025878231206658514
31976,0.0013896515556335656
31666,0.0008932249999911637
31674,0.0005491217863272737
31989,0.0008635424704022378
31990,0.001210649821852204
31991,0.0002430816105995319
31997,0.0006106072192221846
31692,0.0010137781978920872
31719,0.000776232722201195
31723,0.0013148095413680221
32039,0.00028318509923141587
32042,0.0003420164256566731
31739,0.0010991030450372414
32061,0.0004478184336692942
32062,0.0007354463215104571
44333,0.001633281634111879
44656,0.000955154242890315
44658,0.0013280845167219384
44976,0.0005068851485416074
44990,0.0010137781978920872
45312,0.0022310239681613913
45644,0.0005198835023554825
41146,0.0010137781978920872
41459,0.001475466669230228
41462,0.0012127476834292075
41787,0.0007285508850325747
42422,0.0020142647220098876
42743,0.0017106786126830696
43076,0.0008085719788506722
44350,0.0011768786668216976
44353,0.0007773944650032267
44356,0.0006498302857316109
25163,0.0010389745488884694
25490,0.0023720739820851456
25811,0.0010137781978920872
25501,0.0010749569194982446
25502,0.0028520111268759583
25505,0.0013640738774807599
25835,0.0007671237868435008
25966,0.0009037532011173109
25973,0.001944245720407035
25570,0.0008861368036389525
25862,0.0032094426936489923
25871,0.0010813037254592162
25877,0.0007273488842081323
34738,0.00036225629027074395
34445,0.004947169780642131
34447,0.0002938464500027291
34754,0.0011227217384498596
34764,0.001479939251343433
34772,0.0005549118804076241
34775,0.001391998944237908
34484,0.0017310819842617131
34180,0.0005741796770337657
34199,0.001003651877872809
34527,0.0010137781978920872
34226,0.0007060642236633991
34555,0.0011352062358220719
34243,0.0008830480692351427
34252,0.0019282424128979408
34267,0.001703076199482785
34276,0.0008308616403120156
34584,0.0010973864526067291
34283,0.0010137781978920872
34290,0.0008050176050215207
34291,0.0013335773718711743
34295,0.0011583097425268225
34599,0.0006444595809756477
34603,0.0010453746443802906
35267,0.0011094688086212348
35270,0.0005472300390984226
35279,0.000521603554017237
35300,0.0012439142303931033
34981,0.0007876489499909096
35338,0.0013456645283711386
35425,0.00023590163736423496
35426,0.0007509684743432997
35432,0.0007878117696114147
35022,0.0025452110388761266
35347,0.0024382256037234116
35062,0.0012682053105264322
35072,0.0011717144765115044
35104,0.001640752229150425
35106,0.0011044284472946629
35114,0.0017784484708877133
35131,0.0010587313716405287
21744,0.0009119885013646264
21754,0.0005088659192287408
21784,0.0007974280049795983
22088,0.002744715465124677
22095,0.0012741174212574655
21806,0.0006676918613840379
21811,0.00038649237759053333
22099,0.0016489124161011975
22104,0.0018719677595003684
21819,0.0010991030450372414
21822,0.00046526928570148
21834,0.0003938182663472174
21858,0.007811045768729388
21862,0.0019777484969565324
21875,0.0009077489556920161
22163,0.000866670275572889
21909,0.0005729988298860099
21910,0.0009568312172669905
21913,0.0009749855671452411
21650,0.0013708885372742709
21966,0.0004884984142138885
21977,0.0009058797779384404
21662,0.000607084112874004
21665,0.0004754037506590983
21668,0.0004412007170696284
21683,0.0009339368952650776
21697,0.0004952444565462246
22665,0.0006187773460200073
31548,0.0007089489369142076
31553,0.0001430706066542155
31555,0.0023580351779002476
31232,0.001274468150379984
31647,0.00022286907203862035
31243,0.0007696440772798889
31266,0.0006267577673913689
31274,0.0008464966073893882
31590,0.0010669213363915355
31294,0.0004887982610307543
31296,0.0023036574591965638
31600,0.0008403353996314578
31314,0.00033866868253030065
31358,0.0011004062114283793
31369,0.0017409041750937684
31376,0.002718607462254273
31070,0.0006156914326894006
31382,0.0014625819244968434
31385,0.0004046088894935457
31393,0.0004250959055611069
31086,0.0012777694756707062
31114,0.0006151141243601404
12861,0.0005328564551462937
13182,0.0010137781978920872
13185,0.0007857222375193159
13190,0.00031471976279414554
13194,0.0019190553292314095
13536,0.0010137781978920872
13542,0.0007210306820062872
13559,0.0007832647857376584
13600,0.002702724729412694
13608,0.0017161489208648729
13922,0.00067002165778271
13934,0.0012142603064972336
13634,0.0007678826613770952
13948,0.001261774911929507
13961,0.001510175494854011
13973,0.0009661426471540202
13976,0.0011217954360527493
13987,0.0003775720485880638
13989,0.0028574465070476743
13993,0.0006751904388128024
13685,0.00038686533434008325
13397,0.0006590189423111426
13714,0.0025591111875024734
13408,0.00033866497851790025
13416,0.001468616638850411
13734,0.0013183002697464308
13429,0.0011627073029233993
13743,0.0010984206760267599
13745,0.0006063928013301825
13440,0.001213464614231993
13455,0.0009420664867674651
13461,0.0009058797779384404
13469,0.003539010298234912
13780,0.0009051879140621941
13483,0.0002848018834966139
13486,0.0003488727472749753
13805,0.0017356746360353442
13503,0.001251054916976339
13821,0.0011458868298963004
14154,0.00045679472563471963
14463,0.0005282194964323975
14464,0.001064641614313862
14467,0.0012695717392195373
14484,0.0002973765888686653
14494,0.0010224675355253972
14182,0.001130369630972368
14513,0.0017479586684424364
14517,0.0010137781978920872
14200,0.000554303596797242
14230,0.0009583130795534704
14533,0.0004798979254256083
14536,0.0003977408419969068
14245,0.0013882939818761696
14246,0.0006200020828968308
14260,0.002939737661168877
14263,0.0018619242659291392
14571,0.0009583130795534704
14574,0.00023176364954673837
14278,0.0009763995020090697
14279,0.0009254372519987283
14585,0.0002565168033395318
14589,0.0020794696801626337
14590,0.0007712661856368875
3494,0.0011395100699533296
3497,0.0010779627768515373
3824,0.0021270988680996226
3839,0.0010137781978920872
3513,0.0015215010282371446
3937,0.0024721687453402017
3532,0.0008517848718676914
3533,0.001135090196973638
3537,0.0014219991231044012
3848,0.0011627073029233993
3543,0.0005654005784933813
3549,0.0005596586469206029
3553,0.0008279083185486808
3871,0.0005303388609272589
3880,0.0002876919007228787
3568,0.002815489905117944
3573,0.000708544698729354
3898,0.0013714154730013633
3585,0.002107651729322718
3591,0.0009583130795534704
3313,0.0009429654181387186
3628,0.0012147021701437537
3356,0.002097161276229828
3666,0.0008778262191365181
3390,0.0011588909801317157
3704,0.000276677603797622
3719,0.0006712685453796099
3406,0.0011627073029233993
3722,0.0008488206580273117
3438,0.0018315444766050337
3743,0.0033108561720936835
3751,0.00027752080047135236
4386,0.005296357133537376
4081,0.0005063766049658073
4084,0.00036981991293246554
4086,0.0007107105583098417
4407,0.0010137781978920872
4420,0.0009058797779384404
4106,0.0006897803406275665
4108,0.00037394371941198827
4113,0.0018511272774082207
4114,0.0006572428681240382
4429,0.0007557839066262101
4433,0.0005880020202719383
4124,0.0021094884076103726
4145,0.001758546730116441
4465,0.0011627073029233993
4218,0.00024595293844625356
4504,0.00022936918883915007
4520,0.0009583130795534704
4523,0.0006451733290786223
4249,0.00029492294123673014
3946,0.0002685247355139968
3950,0.001017322755031038
4293,0.0007884888536592382
5752,0.0010137781978920872
5470,0.0007553248083547695
5775,0.00033174976992866417
5777,0.0005617825434200779
5492,0.0004803052918369785
5494,0.0008570928087867
5495,0.0015875286815092383
5788,0.0007635004498939854
5793,0.0009058797779384404
14054,0.0013947408297611688
14057,0.0010458957630898643
14398,0.00016725531208605938
14416,0.0005827980063744613
14098,0.0015677495956294856
14100,0.0009583130795534704
14103,0.0012235576679450176
14106,0.0011284733739473315
14421,0.0009583130795534704
14426,0.0015971856037935506
14430,0.0010239693882908047
14128,0.0018781415971029284
14130,0.0003622100523089137
15110,0.0011051592117447152
14789,0.001337710861162678
14793,0.0004733351972910101
15120,0.00037419851329775495
15128,0.0012564078980796874
15138,0.0014987159527239393
14849,0.0003529854952656674
14853,0.0009537975423365327
14859,0.0009865722790763968
15199,0.0008703918938185757
14903,0.0008663302073412702
14929,0.001049128160506222
14935,0.0022107178584525725
15253,0.00025972984574460965
14937,0.004358111181616535
14949,0.0005494171934219674
14951,0.0035648086854504148
14676,0.0010137781978920872
15000,0.0013316669719886252
15014,0.0004830510543934557
14712,0.0015436698416323776
15022,0.0004483297038564269
15037,0.001486570318128362
15041,0.00031737759016920694
14753,0.00036908056136690347
15062,0.0005254464060958504
15072,0.0031182143863291976
14772,0.0009014257360086852
14775,0.0003732838555382675
15736,0.0002887200718868455
15421,0.0006857614443129748
15424,0.0021771043626127844
15437,0.001115224064141103
15752,0.0009581158748300259
15755,0.0009058797779384404
2158,0.002103683645413435
2160,0.0006208247719169042
2161,0.0006236367290306864
2490,0.0009583130795534704
2493,0.00028146452184702446
2497,0.0011860973721482396
3120,0.0006494355367944551
3123,0.0014873350029003586
2830,0.0010137781978920872
3145,0.0008714326880436424
2871,0.0011815748424880423
3282,0.0007779767789202065
3288,0.00019357990739521478
2883,0.0009265034013647273
3187,0.0009921111454054366
2904,0.002847487328080145
2909,0.0001627219886231441
3205,0.0010137781978920872
3234,0.0015681245036711913
3244,0.0002604257116675077
3245,0.0003323811351601916
3248,0.0015650188444703908
2960,0.0009058797779384404
2964,0.0026950261075351966
3260,0.0007366336972340161
3275,0.0014045050188348392
3279,0.0011096654443192135
2984,0.0003920009040021778
2987,0.0008101450434942255
2992,0.0008912460984314461
2708,0.0005566502061846936
2718,0.0007977923075169207
3022,0.0007372694482802166
3036,0.0007047861223378296
2720,0.0010310913659836419
2735,0.0005102045109158564
3053,0.00068138832054058
3060,0.0010137781978920872
3071,0.0022723317349133843
3760,0.0001422610239460366
12309,0.0017865106058359682
12322,0.0008836590367430547
12352,0.0011171512517493974
12692,0.001891655853620317
12382,0.0010137781978920872
12703,0.000841850271225561
12710,0.0004563984453185687
12727,0.00024404488609191405
12428,0.0007518302120919232
12444,0.001785365014413854
12447,0.0008745135312680399
12451,0.002137804640671306
77557,0.0002990115531334551
78505,0.0010137781978920872
78821,0.0017040048701762725
79784,0.0002734326168657868
80100,0.001335158816042043
80423,0.00047101158990549226
80437,0.0012538150701462353
80750,0.0029584314790884318
81060,0.0007523514671944573
81068,0.0007592430591534594
81075,0.0012133428672457087
81381,0.0011627073029233993
76604,0.0011452793985060469
77252,0.002365134357014424
77562,0.0004234441597705204
78212,0.00037111259236175025
78214,0.0041064404287407905
78518,0.0003802076611354992
78520,0.0018762097185123703
78521,0.0014641908783159204
78857,0.0014957656161634777
79163,0.0010884834000691528
79803,0.0005618483098105213
80123,0.0020973069617300105
80136,0.0015721728450747892
80138,0.0004826901274054901
80450,0.00028283549265839487
80454,0.00046375907572772124
80455,0.0008240355923681323
80457,0.0009931799846540803
81401,0.0011558593819939967
2266,0.0032094581160916516
2595,0.001090579523985537
2289,0.000522531304714332
2609,0.0006511907499907559
2611,0.0010137781978920872
2613,0.0007860559245306929
2616,0.0015996464344192106
2628,0.0009881323456008367
2654,0.00045880742677621543
2346,0.0007727779042159648
2356,0.0009087107858734543
2057,0.0010991030450372414
2364,0.0005563261412306821
2372,0.002466042381795961
2083,0.0010137781978920872
2115,0.0013198478925178577
2116,0.0005185330041869788
2117,0.0022017897955219287
2442,0.001058288946319483
2454,0.0007330074704745798
2147,0.00047262595691568787
71153,0.002426479748644017
66365,0.0006227567612690338
66998,0.0006378712828055008
67003,0.0016834823717757756
67007,0.0038168759517186067
67012,0.00031760253515033117
67317,0.0018711536801951912
57463,0.00044743845798586097
58098,0.0005811299708547113
58105,0.0009146480741366025
58414,0.0008847739197111092
58420,0.0010436819863008642
58746,0.0009583130795534704
59061,0.0010137781978920872
59068,0.0018201330926972772
